num;nomenclature;code;mnemonique;libelle;Définition;statut;creation;modification;ressource
76;TYPEPARM;6;6;Sociabilité;Sociabilité : Sociabilité du taxon;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/76-TYPEPARM_2016-06-21.csv
77;UNITOP;1;1;Aquatique;Aquatique;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;2;2;Terrestre;Terrestre;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;3;3;Annuelle;Annuelle;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;4;4;Vivace;Vivace;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;5;5;Rampante;Rampante;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;6;6;Grimpante sur support;Grimpante sur support;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;7;7;Autre, préciser;Autre, préciser;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;8;8;Herbe;Herbe;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;9;9;Arbuste;Arbuste;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;10;10;Arbre;Arbre;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
77;UNITOP;11;11;Mousse;Mousse;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/77-UNITOP_2016-06-21.csv
78;ECHVAL;1;Prod;Validation producteur;Validation scientifique des données par le producteur;Validé;31/03/2016;18/10/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/78-ECHVAL_2017-01-04.csv
78;ECHVAL;2;ValReg;Validation régionale;Validation scientifique effectuée par la plateforme régionale;Validé;31/03/2016;18/10/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/78-ECHVAL_2017-01-04.csv
78;ECHVAL;3;ValNat;Validation nationale;Validation scientifique effectuée par la plateforme nationale;Validé;31/03/2016;18/10/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/78-ECHVAL_2017-01-04.csv
79;NIVVALAUTO;1;Certain;Certain - très probable;La donnée présente un haut niveau de vraisemblance (très majoritairement cohérente) selon le protocole automatique appliquée. Le résultat de la procédure correspond à la définition optimale de satisfaction de l’ensemble des critères du protocole automatique, par exemple, lorsque la localité correspond à la distribution déjà connue et que les autres paramètres écologiques (date de visibilité, altitude, etc.) sont dans la gamme habituelle de valeur.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/79-NIVVALAUTO_2016-10-18.csv
79;NIVVALAUTO;2;Probable;Probable;La donnée est cohérente et plausible selon le protocole automatique appliqué mais ne satisfait pas complétement (intégralement) l’ensemble des critères automatiques appliqués. La donnée présente une forte probabilité d’être juste. Elle ne présente aucune discordance majeure sur les critères jugés les plus importants mais elle satisfait seulement à un niveau intermédiaire, ou un ou plusieurs des critères automatiques appliqués.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/79-NIVVALAUTO_2016-10-18.csv
79;NIVVALAUTO;3;Douteux;Douteux;La donnée concorde peu selon le protocole automatique appliqué. La donnée est peu cohérente ou incongrue. Elle ne satisfait pas ou peu un ou plusieurs des critères automatiques appliqués. Elle ne présente cependant pas de discordance majeure sur les critères jugés les plus importants qui permettraient d’attribuer le plus faible niveau de validité (invalide).;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/79-NIVVALAUTO_2016-10-18.csv
79;NIVVALAUTO;4;Invalide;Invalide;La donnée ne concorde pas selon la procédure automatique appliquée. Elle présente au moins une discordance majeure sur un des critères jugés les plus importants ou la majorité des critères déterminants sont discordants. Elle est considérée comme trop improbable (aberrante notamment au regard de l’aire de répartition connue, des paramètres biotiques et abiotiques de la niche écologique du taxon). Elle est considérée comme invalide.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/79-NIVVALAUTO_2016-10-18.csv
79;NIVVALAUTO;5;NonReal;Non réalisable;La donnée a été soumise à l’ensemble du processus de validation mais l’opérateur (humain ou machine) n’a pas pu statuer sur le niveau de fiabilité, notamment à cause des points suivants : état des connaissances du taxon insuffisantes, ou informations insuffisantes sur l’observation.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/79-NIVVALAUTO_2016-10-18.csv
8;NATURALITE;0;Inconnu;Inconnu;Inconnu : la naturalité du sujet est inconnue;Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/8-NATURALITE_2015-10-19.csv
8;NATURALITE;1;Sauvage;Sauvage;Sauvage : Qualifie un animal ou végétal à l'état sauvage, individu autochtone, se retrouvant dans son aire de répartition naturelle et dont les individus sont le résultat d'une reproduction naturelle, sans intervention humaine.;Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/8-NATURALITE_2015-10-19.csv
8;NATURALITE;2;Cultivé/élevé;Cultivé/élevé;Cultivé/élevé : Qualifie un individu d'une population allochtone introduite volontairement dans des espaces non naturels dédiés à la culture, ou à l'élevage.;Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/8-NATURALITE_2015-10-19.csv
8;NATURALITE;3;Planté;Planté;Planté : Qualifie un végétal d'une population allochtone introduite ponctuellement et  volontairement dans un espace naturel/semi naturel.;Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/8-NATURALITE_2015-10-19.csv
8;NATURALITE;4;Féral;Féral;Féral : Qualifie un animal élevé retourné à l'état sauvage, individu d'une population allochtone.;Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/8-NATURALITE_2015-10-19.csv
8;NATURALITE;5;Subspontané;Subspontané;"Subspontané : Qualifie un végétal d'une population allochtone, introduite volontairement, qui persiste plus ou moins longtemps dans sa station d’origine et qui a une dynamique propre peu étendue et limitée aux alentours de son implantation initiale. ""Echappée des jardins"".";Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/8-NATURALITE_2015-10-19.csv
80;NIVVALMANCOM;1;Certain;Certain - très probable;Certain - très probable : La donnée est exacte. Il n’y a pas de doute notable et significatif quant à l’exactitude de l’observation ou de la détermination du taxon. La validation a été réalisée notamment à partir d’une preuve de l’observation qui confirme la détermination du producteur ou après vérification auprès de l’observateur et/ou du déterminateur.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/80-NIVVALMANCOM_2016-10-18.csv
80;NIVVALMANCOM;2;Probable;Probable;Probable : La donnée présente un bon niveau de fiabilité. Elle est vraisemblable et crédible. Il n’y a, a priori, aucune raison de douter de l’exactitude de la donnée mais il n’y a pas d’éléments complémentaires suffisants disponibles ou évalués (notamment la présence d’une preuve ou la possibilité de revenir à la donnée source) permettant d’attribuer un plus haut niveau de certitude.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/80-NIVVALMANCOM_2016-10-18.csv
80;NIVVALMANCOM;3;Douteux;Douteux;Douteux : La donnée est peu vraisemblable ou surprenante mais on ne dispose pas d’éléments suffisants pour attester d’une erreur manifeste. La donnée est considérée comme douteuse.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/80-NIVVALMANCOM_2016-10-18.csv
80;NIVVALMANCOM;4;Invalide;Invalide;Invalide : La donnée a été infirmée (erreur manifeste/avérée) ou présente un trop bas niveau de fiabilité. Elle est considérée comme trop improbable (aberrante notamment au regard de l’aire de répartition connue, des paramètres biotiques et abiotiques de la niche écologique du taxon, la preuve révèle une erreur de détermination). Elle est considérée comme invalide.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/80-NIVVALMANCOM_2016-10-18.csv
80;NIVVALMANCOM;5;NonReal;Non réalisable;Non réalisable : La donnée a été soumise à l’ensemble du processus de validation mais l’opérateur (humain ou machine) n’a pas pu statuer sur le niveau de fiabilité, notamment à cause des points suivants : état des connaissances du taxon insuffisantes, ou informations insuffisantes sur l’observation.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/80-NIVVALMANCOM_2016-10-18.csv
81;CRITMODVAL;1;Min;Mineure;Mineure : La modification n'est pas de nature à modifier le niveau de validité de la donnée.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/81-CRITMODVAL_2016-10-18.csv
81;CRITMODVAL;2;Maj;Majeure;Majeure : La modification est de nature à modifier le niveau de validité de la donnée.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/81-CRITMODVAL_2016-10-18.csv
82;TYPVAL;A;Auto;Automatique;Automatique : Résulte d'une validation automatique;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/82-TYPVAL_2018-03-15.csv
82;TYPVAL;C;Comb;Combinée;Combinée : Résulte de la combinaison d'une validation automatique et d'une validation manuelle;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/82-TYPVAL_2018-03-15.csv
82;TYPVAL;M;Man;Manuelle;Manuelle : Résulte d'une validation manuelle (intervention d'un expert);Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/82-TYPVAL_2018-03-15.csv
82;TYPVAL;NSP;NSP;Ne sait pas;Ne sait pas : Résulte d'un type de validation non connu;Validé;15/03/2018;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/82-TYPVAL_2018-03-15.csv
83;PERIMVAL;1;Pmini;Périmètre minimal;Périmètre minimal : Validation effectuée sur la base des attributs minimaux, à savoir le lieu, la date, et le taxon.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/83-PERIMVAL_2016-10-18.csv
83;PERIMVAL;2;Pmaxi;Périmètre maximal;Périmètre élargi : validation scientifique sur la base des attributs minimaux, lieu, date, taxon, incluant également des  vérifications sur d'autres attributs, précisés dans la procédure de validation associé.;Validé;31/03/2016;27/07/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/83-PERIMVAL_2016-10-18.csv
84;NIVTERR;1;International;International;International;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/84-NIVTERR_2017-12-18.csv
84;NIVTERR;2;Européen;Européen;Européen;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/84-NIVTERR_2017-12-18.csv
84;NIVTERR;3;National;National;National;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/84-NIVTERR_2017-12-18.csv
84;NIVTERR;4;Interreg-RegMar;Inter-régional terrestre, ou région marine;Inter-régional terrestre, ou région marine;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/84-NIVTERR_2017-12-18.csv
84;NIVTERR;5;Reg-SsRegMar;Régional terrestre, ou sous-région marine;Régional terrestre, ou sous-région marine;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/84-NIVTERR_2017-12-18.csv
84;NIVTERR;6;Dep-SecMar;Départemental, ou secteur marin;Départemental, ou secteur marin;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/84-NIVTERR_2017-12-18.csv
84;NIVTERR;7;COMM;Communal ou local;Communal ou local;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/84-NIVTERR_2017-12-18.csv
85;OBJCA;1;Invesp;Inventaire espèce;Inventaire espèce;Validé;27/06/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2017-12-18.csv
85;OBJCA;2;Invhab;Inventaire habitat centré;Inventaire habitat centré;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2017-12-18.csv
85;OBJCA;3;Invlogesp;Inventaire logique espace;Inventaire logique espace;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2017-12-18.csv
85;OBJCA;4;Evinter;Evaluation interaction;Evaluation interaction;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2017-12-18.csv
85;OBJCA;5;Evtemp;Evolution temporelle;Evolution temporelle;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2017-12-18.csv
85;OBJCA;6;Evesp;Evolution espace;Evolution espace;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2017-12-18.csv
85;OBJCA;7;Regrautr;Regroupements et autres études;Regroupements et autres études;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2017-12-18.csv
85;OBJCA;1;Invesp;[VALEUR GELEE] Inventaire espèce;Inventaire espèce;Gelé;27/06/2017;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;2;Invhab;[VALEUR GELEE] Inventaire habitat centré;Inventaire habitat centré;Gelé;18/12/2017;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;3;Invlogesp;[VALEUR GELEE] Inventaire logique espace;Inventaire logique espace;Gelé;18/12/2017;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;4;Evinter;[VALEUR GELEE] Evaluation interaction;Evaluation interaction;Gelé;18/12/2017;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;5;Evtemp;[VALEUR GELEE] Evolution temporelle;Evolution temporelle;Gelé;18/12/2017;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;6;Evesp;[VALEUR GELEE] Evolution espace;Evolution espace;Gelé;18/12/2017;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;7;Regrautr;[VALEUR GELEE] Regroupements et autres études;Regroupements et autres études;Gelé;18/12/2017;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;8;InvCart;Inventaires et cartographie;L'acquisition des données d’occurrence est réalisée avec la démarche d’avoir des informations sur la présence/absence ou effectif/abondance (dénombrement…) d’un ou de plusieurs objets de biodiversité. Le dispositif de collecte est établi pour avoir une représentation spatiale de la répartition d’un ou de plusieurs objets de biodiversité à des dates ou des périodes prédéfinies.;Validé;27/03/2019;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;9;SuivSurv;Suivi/surveillance dans le temps;L’acquisition des données d’occurrence est réalisée avec un dispositif de collecte comprenant une répétition de l’acquisition au cours du temps. La démarche permet une comparaison d’un état entre différentes périodes pour un ou plusieurs objets de biodiversité. Elle est mise en place en lien avec une thématique prédéterminée (biologie de la conservation, changements globaux, …).;Validé;27/03/2019;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;10;Exp/Rech;Expérimentation/recherche;l’acquisition des données est réalisée avec une démarche d’amélioration de la connaissance scientifique ciblée sur une ou plusieurs questions précises (de la description des patrons de biodiversité à L’expérimentation pour expliquer les processus ou démontrer des relations causales de type « avant/après » (effet de la gestion, mécanismes etc.)). L’expérimentation et la recherche de type purement « observationnelle » ou « corrélative » doivent figurer dans les catégories « inventaires » ou « suivis/surveillance ».;Validé;27/03/2019;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
85;OBJCA;11;MultAutr;Multiples ou autres;L’acquisition des données est réalisée avec une démarche propre faisant intervenir plusieurs démarches préalablement décrites.;Validé;27/03/2019;27/03/2019;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/85-OBJCA_2019-03-27.csv
86;ROLACT;1;Principal;Contact principal;Contact principal;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/86-ROLACT_2017-12-18.csv
86;ROLACT;2;Financeur;Financeur;Financeur;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/86-ROLACT_2017-12-18.csv
86;ROLACT;3;MOA;Maître d'ouvrage;Maître d'ouvrage;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/86-ROLACT_2017-12-18.csv
86;ROLACT;4;MOE;Maître d'œuvre;Maître d'œuvre;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/86-ROLACT_2017-12-18.csv
86;ROLACT;5;Fournisseur;Fournisseur du jeu de données;Fournisseur du jeu de données;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/86-ROLACT_2017-12-18.csv
86;ROLACT;6;Producteur;Producteur du jeu de données;Producteur du jeu de données;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/86-ROLACT_2017-12-18.csv
86;ROLACT;7;Ptcontact;Point de contact base de données de production;Point de contact base de données de production;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/86-ROLACT_2017-12-18.csv
87;TERRIT;BLM;BLM;Saint-Barthélemy;Saint-Barthélemy;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;CLI;CLI;Clipperton;Clipperton;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;EPA;EPA;TAAF : Iles Eparses;TAAF : Iles Eparses;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;GLP;GLP;Guadeloupe;Guadeloupe;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;GUF;GUF;Guyane française;Guyane française;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;HORSFR;HORSFR;Hors territoire;Hors territoire;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;MAF;MAF;Saint-Martin;Saint-Martin;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;METROP;METROP;Métropole;Métropole;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;MTQ;MTQ;Martinique;Martinique;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;MYT;MYT;Mayotte;Mayotte;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;NCL;NCL;Nouvelle-Calédonie;Nouvelle-Calédonie;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;PYF;PYF;Polynésie française;Polynésie française;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;REU;REU;Réunion;Réunion;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;SPM;SPM;Saint-Pierre et Miquelon;Saint-Pierre et Miquelon;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;SUBANT;SUBANT;TAAF : Iles sub-Antarctiques;TAAF : Iles sub-Antarctiques;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;TADL;TADL;TAAF : Terre-Adélie;TAAF : Terre-Adélie;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
87;TERRIT;WLF;WLF;Wallis-et-Futuna;Wallis-et-Futuna;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/87-TERRIT_2017-12-18.csv
88;TYPFINAN;1;Publique;Publique;Publique : Type de financement public;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/88-TYPFINAN_2017-12-18.csv
88;TYPFINAN;2;Privee;Privée;Privée : Type de financement privé;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/88-TYPFINAN_2017-12-18.csv
88;TYPFINAN;3;Mixte;Mixte;Mixte : mélange de financement public et privé;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/88-TYPFINAN_2017-12-18.csv
88;TYPFINAN;4;Nonfinance;Non financé;Non financé : absence de financement;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/88-TYPFINAN_2017-12-18.csv
89;TYPROT;0;NSP;Inconnu;Inconnu;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/89-TYPROT_2017-12-18.csv
89;TYPROT;1;Coll;Protocole de collecte;Protocole de collecte;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/89-TYPROT_2017-12-18.csv
89;TYPROT;2;Synth;Protocole de synthèse;Protocole de synthèse;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/89-TYPROT_2017-12-18.csv
89;TYPROT;3;Confcoh;Protocole de conformité et de cohérence;Protocole de conformité et de cohérence;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/89-TYPROT_2017-12-18.csv
89;TYPROT;4;Valid;Protocole de validation;Protocole de validation;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/89-TYPROT_2017-12-18.csv
9;SEXE;0;Inconnu;Inconnu;Inconnu : Il n'y a pas d'information disponible pour cet individu.;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/9-SEXE_2015-10-19.csv
9;SEXE;1;Indéterminé;Indéterminé;Indéterminé : Le sexe de l'individu n'a pu être déterminé;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/9-SEXE_2015-10-19.csv
9;SEXE;2;Femelle;Femelle;Féminin : L'individu est de sexe féminin.;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/9-SEXE_2015-10-19.csv
9;SEXE;3;Mâle;Mâle;Masculin : L'individu est de sexe masculin.;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/9-SEXE_2015-10-19.csv
9;SEXE;4;Hermaphrodite;Hermaphrodite;Hermaphrodite : L'individu est hermaphrodite.;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/9-SEXE_2015-10-19.csv
9;SEXE;5;Mixte;Mixte;Mixte : Sert lorsque l'on décrit plusieurs individus.;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/9-SEXE_2015-10-19.csv
9;SEXE;6;Non renseigné;Non renseigné;Non renseigné : l'information n'a pas été renseignée dans le document à l'origine de la donnée.;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/9-SEXE_2015-10-19.csv
90;VOLSINP;1;Terre;Terre;Terre : Toutes les données relatives à la nature/biodiversité française du domaine terrestre (outre-mer compris) : habitats, flore, faune, champignons..., les données relatives aux espaces naturels (protégés / gérés ou non), aux sites géologiques, aux écosystèmes et leur fonctionnement.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/90-VOLSINP_2017-12-18.csv
